"X1" "X2" "X3" "X5" "Y"
"391" 0.14 0.50131460455958 0.175247076238259 0.556023672194513 0.6
"392" 0.03 0.382857928084864 0.193239490062932 0.694968292138976 0.6
"393" 0.18 0.683604833313683 0.807723501063899 0.201271620296605 0.4
"394" 0 0.466477552126774 0.135352613953408 0.201271620296605 0.4
"395" 0.68 0.90133948767489 0.579718470188795 0.177091464893076 0.6
"396" 0.26 0.479703731865582 0.349252343501141 0.385750278019976 0.4
"397" 0.39 0.554538230337911 0.386478980125864 0.295433158327644 0.4
"398" 0.68 0.864345456272629 0.062209220892965 0.363514289874458 0.8
"399" 0.69 0.526649533958401 0.411461564394106 0.556023672194513 0.6
"400" 0 0.433937990092748 0.521831594079272 0.363514289874458 0.4
